Idx_Sample,(W/C) [Water/Cement ratio]	,[CEM]Cement content	,[F/C] Factor Fine/Coarse (*),Fine Rec Agg % (**)	,Coarse Rec Agg % (***),RAg.T [Recycled Aggregates Types] (****)
10453,55-0,280,75,70,70,0
10454,55-0,280,75,70,70,1
10455,55-0,280,75,70,80,0
10456,55-0,280,75,70,80,1
10457,55-0,280,75,70,100,0
10458,55-0,280,75,70,100,1
10459,55-0,280,75,80,0,0
10460,55-0,280,75,80,0,1
10461,55-0,280,75,80,20,0
10462,55-0,280,75,80,20,1
10463,55-0,280,75,80,30,0
10464,55-0,280,75,80,30,1
10465,55-0,280,75,80,50,0
10466,55-0,280,75,80,50,1
10467,55-0,280,75,80,70,0
10468,55-0,280,75,80,70,1
10469,55-0,280,75,80,80,0
10470,55-0,280,75,80,80,1
10471,55-0,280,75,80,100,0
10472,55-0,280,75,80,100,1
10473,55-0,280,75,100,0,0
10474,55-0,280,75,100,0,1
10475,55-0,280,75,100,20,0
10476,55-0,280,75,100,20,1
10477,55-0,280,75,100,30,0
10478,55-0,280,75,100,30,1
10479,55-0,280,75,100,50,0
10480,55-0,280,75,100,50,1
10481,55-0,280,75,100,70,0
10482,55-0,280,75,100,70,1
10483,55-0,280,75,100,80,0
10484,55-0,280,75,100,80,1
10485,55-0,280,75,100,100,0
10486,55-0,280,75,100,100,1
10487,55-0,280,1,0,0,0
10488,55-0,280,1,0,0,1
10489,55-0,280,1,0,20,0
10490,55-0,280,1,0,20,1
10491,55-0,280,1,0,30,0
10492,55-0,280,1,0,30,1
10493,55-0,280,1,0,50,0
10494,55-0,280,1,0,50,1
10495,55-0,280,1,0,70,0
10496,55-0,280,1,0,70,1
10497,55-0,280,1,0,80,0
10498,55-0,280,1,0,80,1
10499,55-0,280,1,0,100,0
10500,55-0,280,1,0,100,1
10501,55-0,280,1,20,0,0
10502,55-0,280,1,20,0,1
10503,55-0,280,1,20,20,0
10504,55-0,280,1,20,20,1
10505,55-0,280,1,20,30,0
10506,55-0,280,1,20,30,1
10507,55-0,280,1,20,50,0
10508,55-0,280,1,20,50,1
10509,55-0,280,1,20,70,0
10510,55-0,280,1,20,70,1
10511,55-0,280,1,20,80,0
10512,55-0,280,1,20,80,1
10513,55-0,280,1,20,100,0
10514,55-0,280,1,20,100,1
10515,55-0,280,1,30,0,0
10516,55-0,280,1,30,0,1
10517,55-0,280,1,30,20,0
10518,55-0,280,1,30,20,1
10519,55-0,280,1,30,30,0
10520,55-0,280,1,30,30,1
10521,55-0,280,1,30,50,0
10522,55-0,280,1,30,50,1
10523,55-0,280,1,30,70,0
10524,55-0,280,1,30,70,1
10525,55-0,280,1,30,80,0
10526,55-0,280,1,30,80,1
10527,55-0,280,1,30,100,0
10528,55-0,280,1,30,100,1
10529,55-0,280,1,50,0,0
10530,55-0,280,1,50,0,1
10531,55-0,280,1,50,20,0
10532,55-0,280,1,50,20,1
10533,55-0,280,1,50,30,0
10534,55-0,280,1,50,30,1
10535,55-0,280,1,50,50,0
10536,55-0,280,1,50,50,1
10537,55-0,280,1,50,70,0
10538,55-0,280,1,50,70,1
10539,55-0,280,1,50,80,0
10540,55-0,280,1,50,80,1
10541,55-0,280,1,50,100,0
10542,55-0,280,1,50,100,1
10543,55-0,280,1,70,0,0
10544,55-0,280,1,70,0,1
10545,55-0,280,1,70,20,0
10546,55-0,280,1,70,20,1
10547,55-0,280,1,70,30,0
10548,55-0,280,1,70,30,1
10549,55-0,280,1,70,50,0
10550,55-0,280,1,70,50,1
10551,55-0,280,1,70,70,0
10552,55-0,280,1,70,70,1
10553,55-0,280,1,70,80,0
10554,55-0,280,1,70,80,1
10555,55-0,280,1,70,100,0
10556,55-0,280,1,70,100,1
10557,55-0,280,1,80,0,0
10558,55-0,280,1,80,0,1
10559,55-0,280,1,80,20,0
10560,55-0,280,1,80,20,1
10561,55-0,280,1,80,30,0
10562,55-0,280,1,80,30,1
10563,55-0,280,1,80,50,0
10564,55-0,280,1,80,50,1
10565,55-0,280,1,80,70,0
10566,55-0,280,1,80,70,1
10567,55-0,280,1,80,80,0
10568,55-0,280,1,80,80,1
10569,55-0,280,1,80,100,0
10570,55-0,280,1,80,100,1
10571,55-0,280,1,100,0,0
10572,55-0,280,1,100,0,1
10573,55-0,280,1,100,20,0
10574,55-0,280,1,100,20,1
10575,55-0,280,1,100,30,0
10576,55-0,280,1,100,30,1
10577,55-0,280,1,100,50,0
10578,55-0,280,1,100,50,1
10579,55-0,280,1,100,70,0
10580,55-0,280,1,100,70,1
10581,55-0,280,1,100,80,0
10582,55-0,280,1,100,80,1
10583,55-0,280,1,100,100,0
10584,55-0,280,1,100,100,1
10585,55-0,280,1,0,0,0
10586,55-0,280,1,0,0,1
10587,55-0,280,1,0,20,0
10588,55-0,280,1,0,20,1
10589,55-0,280,1,0,30,0
10590,55-0,280,1,0,30,1
10591,55-0,280,1,0,50,0
10592,55-0,280,1,0,50,1
10593,55-0,280,1,0,70,0
10594,55-0,280,1,0,70,1
10595,55-0,280,1,0,80,0
10596,55-0,280,1,0,80,1
10597,55-0,280,1,0,100,0
10598,55-0,280,1,0,100,1
10599,55-0,280,1,20,0,0
10600,55-0,280,1,20,0,1
10601,55-0,280,1,20,20,0
10602,55-0,280,1,20,20,1
10603,55-0,280,1,20,30,0
10604,55-0,280,1,20,30,1
10605,55-0,280,1,20,50,0
10606,55-0,280,1,20,50,1
10607,55-0,280,1,20,70,0
10608,55-0,280,1,20,70,1
10609,55-0,280,1,20,80,0
10610,55-0,280,1,20,80,1
10611,55-0,280,1,20,100,0
10612,55-0,280,1,20,100,1
10613,55-0,280,1,30,0,0
10614,55-0,280,1,30,0,1
10615,55-0,280,1,30,20,0
10616,55-0,280,1,30,20,1
10617,55-0,280,1,30,30,0
10618,55-0,280,1,30,30,1
10619,55-0,280,1,30,50,0
10620,55-0,280,1,30,50,1
10621,55-0,280,1,30,70,0
10622,55-0,280,1,30,70,1
10623,55-0,280,1,30,80,0
10624,55-0,280,1,30,80,1
10625,55-0,280,1,30,100,0
10626,55-0,280,1,30,100,1
10627,55-0,280,1,50,0,0
10628,55-0,280,1,50,0,1
10629,55-0,280,1,50,20,0
10630,55-0,280,1,50,20,1
10631,55-0,280,1,50,30,0
10632,55-0,280,1,50,30,1
10633,55-0,280,1,50,50,0
10634,55-0,280,1,50,50,1
10635,55-0,280,1,50,70,0
10636,55-0,280,1,50,70,1
10637,55-0,280,1,50,80,0
10638,55-0,280,1,50,80,1
10639,55-0,280,1,50,100,0
10640,55-0,280,1,50,100,1
10641,55-0,280,1,70,0,0
10642,55-0,280,1,70,0,1
10643,55-0,280,1,70,20,0
10644,55-0,280,1,70,20,1
10645,55-0,280,1,70,30,0
10646,55-0,280,1,70,30,1
10647,55-0,280,1,70,50,0
10648,55-0,280,1,70,50,1
10649,55-0,280,1,70,70,0
10650,55-0,280,1,70,70,1
10651,55-0,280,1,70,80,0
10652,55-0,280,1,70,80,1
10653,55-0,280,1,70,100,0
10654,55-0,280,1,70,100,1
10655,55-0,280,1,80,0,0
10656,55-0,280,1,80,0,1
10657,55-0,280,1,80,20,0
10658,55-0,280,1,80,20,1
10659,55-0,280,1,80,30,0
10660,55-0,280,1,80,30,1
10661,55-0,280,1,80,50,0
10662,55-0,280,1,80,50,1
10663,55-0,280,1,80,70,0
10664,55-0,280,1,80,70,1
10665,55-0,280,1,80,80,0
10666,55-0,280,1,80,80,1
10667,55-0,280,1,80,100,0
10668,55-0,280,1,80,100,1
10669,55-0,280,1,100,0,0
10670,55-0,280,1,100,0,1
10671,55-0,280,1,100,20,0
10672,55-0,280,1,100,20,1
10673,55-0,280,1,100,30,0
10674,55-0,280,1,100,30,1
10675,55-0,280,1,100,50,0
10676,55-0,280,1,100,50,1
10677,55-0,280,1,100,70,0
10678,55-0,280,1,100,70,1
10679,55-0,280,1,100,80,0
10680,55-0,280,1,100,80,1
10681,55-0,280,1,100,100,0
10682,55-0,280,1,100,100,1
10683,55-0,280,5,0,0,0
10684,55-0,280,5,0,0,1
10685,55-0,280,5,0,20,0
10686,55-0,280,5,0,20,1
10687,55-0,280,5,0,30,0
10688,55-0,280,5,0,30,1
10689,55-0,280,5,0,50,0
10690,55-0,280,5,0,50,1
10691,55-0,280,5,0,70,0
10692,55-0,280,5,0,70,1
10693,55-0,280,5,0,80,0
10694,55-0,280,5,0,80,1
10695,55-0,280,5,0,100,0
10696,55-0,280,5,0,100,1
10697,55-0,280,5,20,0,0
10698,55-0,280,5,20,0,1
10699,55-0,280,5,20,20,0
10700,55-0,280,5,20,20,1
10701,55-0,280,5,20,30,0
10702,55-0,280,5,20,30,1
10703,55-0,280,5,20,50,0
10704,55-0,280,5,20,50,1
10705,55-0,280,5,20,70,0
10706,55-0,280,5,20,70,1
10707,55-0,280,5,20,80,0
10708,55-0,280,5,20,80,1
10709,55-0,280,5,20,100,0
10710,55-0,280,5,20,100,1
10711,55-0,280,5,30,0,0
10712,55-0,280,5,30,0,1
10713,55-0,280,5,30,20,0
10714,55-0,280,5,30,20,1
10715,55-0,280,5,30,30,0
10716,55-0,280,5,30,30,1
10717,55-0,280,5,30,50,0
10718,55-0,280,5,30,50,1
10719,55-0,280,5,30,70,0
10720,55-0,280,5,30,70,1
10721,55-0,280,5,30,80,0
10722,55-0,280,5,30,80,1
10723,55-0,280,5,30,100,0
10724,55-0,280,5,30,100,1
10725,55-0,280,5,50,0,0
10726,55-0,280,5,50,0,1
10727,55-0,280,5,50,20,0
10728,55-0,280,5,50,20,1
10729,55-0,280,5,50,30,0
10730,55-0,280,5,50,30,1
10731,55-0,280,5,50,50,0
10732,55-0,280,5,50,50,1
10733,55-0,280,5,50,70,0
10734,55-0,280,5,50,70,1
10735,55-0,280,5,50,80,0
10736,55-0,280,5,50,80,1
10737,55-0,280,5,50,100,0
10738,55-0,280,5,50,100,1
10739,55-0,280,5,70,0,0
10740,55-0,280,5,70,0,1
10741,55-0,280,5,70,20,0
10742,55-0,280,5,70,20,1
10743,55-0,280,5,70,30,0
10744,55-0,280,5,70,30,1
10745,55-0,280,5,70,50,0
10746,55-0,280,5,70,50,1
10747,55-0,280,5,70,70,0
10748,55-0,280,5,70,70,1
10749,55-0,280,5,70,80,0
10750,55-0,280,5,70,80,1
10751,55-0,280,5,70,100,0
10752,55-0,280,5,70,100,1
10753,55-0,280,5,80,0,0
10754,55-0,280,5,80,0,1
10755,55-0,280,5,80,20,0
10756,55-0,280,5,80,20,1
10757,55-0,280,5,80,30,0
10758,55-0,280,5,80,30,1
10759,55-0,280,5,80,50,0
10760,55-0,280,5,80,50,1
10761,55-0,280,5,80,70,0
10762,55-0,280,5,80,70,1
10763,55-0,280,5,80,80,0
10764,55-0,280,5,80,80,1
10765,55-0,280,5,80,100,0
10766,55-0,280,5,80,100,1
10767,55-0,280,5,100,0,0
10768,55-0,280,5,100,0,1
10769,55-0,280,5,100,20,0
10770,55-0,280,5,100,20,1
10771,55-0,280,5,100,30,0
10772,55-0,280,5,100,30,1
10773,55-0,280,5,100,50,0
10774,55-0,280,5,100,50,1
10775,55-0,280,5,100,70,0
10776,55-0,280,5,100,70,1
10777,55-0,280,5,100,80,0
10778,55-0,280,5,100,80,1
10779,55-0,280,5,100,100,0
10780,55-0,280,5,100,100,1
10781,55-0,300,0,0,0,0
10782,55-0,300,0,0,0,1
10783,55-0,300,0,0,20,0
10784,55-0,300,0,0,20,1
10785,55-0,300,0,0,30,0
10786,55-0,300,0,0,30,1
10787,55-0,300,0,0,50,0
10788,55-0,300,0,0,50,1
10789,55-0,300,0,0,70,0
10790,55-0,300,0,0,70,1
10791,55-0,300,0,0,80,0
10792,55-0,300,0,0,80,1
10793,55-0,300,0,0,100,0
10794,55-0,300,0,0,100,1
10795,55-0,300,0,20,0,0
10796,55-0,300,0,20,0,1
10797,55-0,300,0,20,20,0
10798,55-0,300,0,20,20,1
10799,55-0,300,0,20,30,0
10800,55-0,300,0,20,30,1
10801,55-0,300,0,20,50,0
10802,55-0,300,0,20,50,1
10803,55-0,300,0,20,70,0
10804,55-0,300,0,20,70,1
10805,55-0,300,0,20,80,0
10806,55-0,300,0,20,80,1
10807,55-0,300,0,20,100,0
10808,55-0,300,0,20,100,1
10809,55-0,300,0,30,0,0
10810,55-0,300,0,30,0,1
10811,55-0,300,0,30,20,0
10812,55-0,300,0,30,20,1
10813,55-0,300,0,30,30,0
10814,55-0,300,0,30,30,1
10815,55-0,300,0,30,50,0
10816,55-0,300,0,30,50,1
10817,55-0,300,0,30,70,0
10818,55-0,300,0,30,70,1
10819,55-0,300,0,30,80,0
10820,55-0,300,0,30,80,1
10821,55-0,300,0,30,100,0
10822,55-0,300,0,30,100,1
10823,55-0,300,0,50,0,0
10824,55-0,300,0,50,0,1
10825,55-0,300,0,50,20,0
10826,55-0,300,0,50,20,1
10827,55-0,300,0,50,30,0
10828,55-0,300,0,50,30,1
10829,55-0,300,0,50,50,0
10830,55-0,300,0,50,50,1
10831,55-0,300,0,50,70,0
10832,55-0,300,0,50,70,1
10833,55-0,300,0,50,80,0
10834,55-0,300,0,50,80,1
10835,55-0,300,0,50,100,0
10836,55-0,300,0,50,100,1
10837,55-0,300,0,70,0,0
10838,55-0,300,0,70,0,1
10839,55-0,300,0,70,20,0
10840,55-0,300,0,70,20,1
10841,55-0,300,0,70,30,0
10842,55-0,300,0,70,30,1
10843,55-0,300,0,70,50,0
10844,55-0,300,0,70,50,1
10845,55-0,300,0,70,70,0
10846,55-0,300,0,70,70,1
10847,55-0,300,0,70,80,0
10848,55-0,300,0,70,80,1
10849,55-0,300,0,70,100,0
10850,55-0,300,0,70,100,1
10851,55-0,300,0,80,0,0
10852,55-0,300,0,80,0,1
10853,55-0,300,0,80,20,0
10854,55-0,300,0,80,20,1
10855,55-0,300,0,80,30,0
10856,55-0,300,0,80,30,1
10857,55-0,300,0,80,50,0
10858,55-0,300,0,80,50,1
10859,55-0,300,0,80,70,0
10860,55-0,300,0,80,70,1
10861,55-0,300,0,80,80,0
10862,55-0,300,0,80,80,1
10863,55-0,300,0,80,100,0
10864,55-0,300,0,80,100,1
10865,55-0,300,0,100,0,0
10866,55-0,300,0,100,0,1
10867,55-0,300,0,100,20,0
10868,55-0,300,0,100,20,1
10869,55-0,300,0,100,30,0
10870,55-0,300,0,100,30,1
10871,55-0,300,0,100,50,0
10872,55-0,300,0,100,50,1
10873,55-0,300,0,100,70,0
10874,55-0,300,0,100,70,1
10875,55-0,300,0,100,80,0
10876,55-0,300,0,100,80,1
10877,55-0,300,0,100,100,0
10878,55-0,300,0,100,100,1
10879,55-0,300,75,0,0,0
10880,55-0,300,75,0,0,1
10881,55-0,300,75,0,20,0
10882,55-0,300,75,0,20,1
10883,55-0,300,75,0,30,0
10884,55-0,300,75,0,30,1
10885,55-0,300,75,0,50,0
10886,55-0,300,75,0,50,1
10887,55-0,300,75,0,70,0
10888,55-0,300,75,0,70,1
10889,55-0,300,75,0,80,0
10890,55-0,300,75,0,80,1
10891,55-0,300,75,0,100,0
10892,55-0,300,75,0,100,1
10893,55-0,300,75,20,0,0
10894,55-0,300,75,20,0,1
10895,55-0,300,75,20,20,0
10896,55-0,300,75,20,20,1
10897,55-0,300,75,20,30,0
10898,55-0,300,75,20,30,1
10899,55-0,300,75,20,50,0
10900,55-0,300,75,20,50,1
10901,55-0,300,75,20,70,0
10902,55-0,300,75,20,70,1
10903,55-0,300,75,20,80,0
10904,55-0,300,75,20,80,1
10905,55-0,300,75,20,100,0
10906,55-0,300,75,20,100,1
10907,55-0,300,75,30,0,0
10908,55-0,300,75,30,0,1
10909,55-0,300,75,30,20,0
10910,55-0,300,75,30,20,1
10911,55-0,300,75,30,30,0
10912,55-0,300,75,30,30,1
10913,55-0,300,75,30,50,0
10914,55-0,300,75,30,50,1
10915,55-0,300,75,30,70,0
10916,55-0,300,75,30,70,1
10917,55-0,300,75,30,80,0
10918,55-0,300,75,30,80,1
10919,55-0,300,75,30,100,0
10920,55-0,300,75,30,100,1
10921,55-0,300,75,50,0,0
10922,55-0,300,75,50,0,1
10923,55-0,300,75,50,20,0
10924,55-0,300,75,50,20,1
10925,55-0,300,75,50,30,0
10926,55-0,300,75,50,30,1
10927,55-0,300,75,50,50,0
10928,55-0,300,75,50,50,1
10929,55-0,300,75,50,70,0
10930,55-0,300,75,50,70,1
10931,55-0,300,75,50,80,0
10932,55-0,300,75,50,80,1
10933,55-0,300,75,50,100,0
10934,55-0,300,75,50,100,1
10935,55-0,300,75,70,0,0
10936,55-0,300,75,70,0,1
10937,55-0,300,75,70,20,0
10938,55-0,300,75,70,20,1
10939,55-0,300,75,70,30,0
10940,55-0,300,75,70,30,1
10941,55-0,300,75,70,50,0
10942,55-0,300,75,70,50,1
10943,55-0,300,75,70,70,0
10944,55-0,300,75,70,70,1
10945,55-0,300,75,70,80,0
10946,55-0,300,75,70,80,1
10947,55-0,300,75,70,100,0
10948,55-0,300,75,70,100,1
10949,55-0,300,75,80,0,0
10950,55-0,300,75,80,0,1
10951,55-0,300,75,80,20,0
10952,55-0,300,75,80,20,1
10953,55-0,300,75,80,30,0
10954,55-0,300,75,80,30,1
10955,55-0,300,75,80,50,0
10956,55-0,300,75,80,50,1
10957,55-0,300,75,80,70,0
10958,55-0,300,75,80,70,1
10959,55-0,300,75,80,80,0
10960,55-0,300,75,80,80,1
10961,55-0,300,75,80,100,0
10962,55-0,300,75,80,100,1
10963,55-0,300,75,100,0,0
10964,55-0,300,75,100,0,1
10965,55-0,300,75,100,20,0
10966,55-0,300,75,100,20,1
10967,55-0,300,75,100,30,0
10968,55-0,300,75,100,30,1
10969,55-0,300,75,100,50,0
10970,55-0,300,75,100,50,1
10971,55-0,300,75,100,70,0
10972,55-0,300,75,100,70,1
10973,55-0,300,75,100,80,0
10974,55-0,300,75,100,80,1
10975,55-0,300,75,100,100,0
10976,55-0,300,75,100,100,1
10977,55-0,300,1,0,0,0
10978,55-0,300,1,0,0,1
10979,55-0,300,1,0,20,0
10980,55-0,300,1,0,20,1
10981,55-0,300,1,0,30,0
10982,55-0,300,1,0,30,1
10983,55-0,300,1,0,50,0
10984,55-0,300,1,0,50,1
10985,55-0,300,1,0,70,0
10986,55-0,300,1,0,70,1
10987,55-0,300,1,0,80,0
10988,55-0,300,1,0,80,1
10989,55-0,300,1,0,100,0
10990,55-0,300,1,0,100,1
10991,55-0,300,1,20,0,0
10992,55-0,300,1,20,0,1
10993,55-0,300,1,20,20,0
10994,55-0,300,1,20,20,1
10995,55-0,300,1,20,30,0
10996,55-0,300,1,20,30,1
10997,55-0,300,1,20,50,0
10998,55-0,300,1,20,50,1
10999,55-0,300,1,20,70,0
11000,55-0,300,1,20,70,1
11001,55-0,300,1,20,80,0
11002,55-0,300,1,20,80,1
11003,55-0,300,1,20,100,0
11004,55-0,300,1,20,100,1
11005,55-0,300,1,30,0,0
11006,55-0,300,1,30,0,1
11007,55-0,300,1,30,20,0
11008,55-0,300,1,30,20,1
11009,55-0,300,1,30,30,0
11010,55-0,300,1,30,30,1
11011,55-0,300,1,30,50,0
11012,55-0,300,1,30,50,1
11013,55-0,300,1,30,70,0
11014,55-0,300,1,30,70,1
11015,55-0,300,1,30,80,0
11016,55-0,300,1,30,80,1
11017,55-0,300,1,30,100,0
11018,55-0,300,1,30,100,1
11019,55-0,300,1,50,0,0
11020,55-0,300,1,50,0,1
11021,55-0,300,1,50,20,0
11022,55-0,300,1,50,20,1
11023,55-0,300,1,50,30,0
11024,55-0,300,1,50,30,1
11025,55-0,300,1,50,50,0
11026,55-0,300,1,50,50,1
11027,55-0,300,1,50,70,0
11028,55-0,300,1,50,70,1
11029,55-0,300,1,50,80,0
11030,55-0,300,1,50,80,1
11031,55-0,300,1,50,100,0
11032,55-0,300,1,50,100,1
11033,55-0,300,1,70,0,0
11034,55-0,300,1,70,0,1
11035,55-0,300,1,70,20,0
11036,55-0,300,1,70,20,1
11037,55-0,300,1,70,30,0
11038,55-0,300,1,70,30,1
11039,55-0,300,1,70,50,0
11040,55-0,300,1,70,50,1
11041,55-0,300,1,70,70,0
11042,55-0,300,1,70,70,1
11043,55-0,300,1,70,80,0
11044,55-0,300,1,70,80,1
11045,55-0,300,1,70,100,0
11046,55-0,300,1,70,100,1
11047,55-0,300,1,80,0,0
11048,55-0,300,1,80,0,1
11049,55-0,300,1,80,20,0
11050,55-0,300,1,80,20,1
11051,55-0,300,1,80,30,0
11052,55-0,300,1,80,30,1
11053,55-0,300,1,80,50,0
11054,55-0,300,1,80,50,1
11055,55-0,300,1,80,70,0
11056,55-0,300,1,80,70,1
11057,55-0,300,1,80,80,0
11058,55-0,300,1,80,80,1
11059,55-0,300,1,80,100,0
11060,55-0,300,1,80,100,1
11061,55-0,300,1,100,0,0
11062,55-0,300,1,100,0,1
11063,55-0,300,1,100,20,0
11064,55-0,300,1,100,20,1
11065,55-0,300,1,100,30,0
11066,55-0,300,1,100,30,1
11067,55-0,300,1,100,50,0
11068,55-0,300,1,100,50,1
11069,55-0,300,1,100,70,0
11070,55-0,300,1,100,70,1
11071,55-0,300,1,100,80,0
11072,55-0,300,1,100,80,1
11073,55-0,300,1,100,100,0
11074,55-0,300,1,100,100,1
11075,55-0,300,1,0,0,0
11076,55-0,300,1,0,0,1
11077,55-0,300,1,0,20,0
11078,55-0,300,1,0,20,1
11079,55-0,300,1,0,30,0
11080,55-0,300,1,0,30,1
11081,55-0,300,1,0,50,0
11082,55-0,300,1,0,50,1
11083,55-0,300,1,0,70,0
11084,55-0,300,1,0,70,1
11085,55-0,300,1,0,80,0
11086,55-0,300,1,0,80,1
11087,55-0,300,1,0,100,0
11088,55-0,300,1,0,100,1
11089,55-0,300,1,20,0,0
11090,55-0,300,1,20,0,1
11091,55-0,300,1,20,20,0
11092,55-0,300,1,20,20,1
11093,55-0,300,1,20,30,0
11094,55-0,300,1,20,30,1
11095,55-0,300,1,20,50,0
11096,55-0,300,1,20,50,1
11097,55-0,300,1,20,70,0
11098,55-0,300,1,20,70,1
11099,55-0,300,1,20,80,0
11100,55-0,300,1,20,80,1
11101,55-0,300,1,20,100,0
11102,55-0,300,1,20,100,1
11103,55-0,300,1,30,0,0
11104,55-0,300,1,30,0,1
11105,55-0,300,1,30,20,0
11106,55-0,300,1,30,20,1
11107,55-0,300,1,30,30,0
11108,55-0,300,1,30,30,1
11109,55-0,300,1,30,50,0
11110,55-0,300,1,30,50,1
11111,55-0,300,1,30,70,0
11112,55-0,300,1,30,70,1
11113,55-0,300,1,30,80,0
11114,55-0,300,1,30,80,1
11115,55-0,300,1,30,100,0
11116,55-0,300,1,30,100,1
11117,55-0,300,1,50,0,0
11118,55-0,300,1,50,0,1
11119,55-0,300,1,50,20,0
11120,55-0,300,1,50,20,1
11121,55-0,300,1,50,30,0
11122,55-0,300,1,50,30,1
11123,55-0,300,1,50,50,0
11124,55-0,300,1,50,50,1
11125,55-0,300,1,50,70,0
11126,55-0,300,1,50,70,1
11127,55-0,300,1,50,80,0
11128,55-0,300,1,50,80,1
11129,55-0,300,1,50,100,0
11130,55-0,300,1,50,100,1
11131,55-0,300,1,70,0,0
11132,55-0,300,1,70,0,1
11133,55-0,300,1,70,20,0
11134,55-0,300,1,70,20,1
11135,55-0,300,1,70,30,0
11136,55-0,300,1,70,30,1
11137,55-0,300,1,70,50,0
11138,55-0,300,1,70,50,1
11139,55-0,300,1,70,70,0
11140,55-0,300,1,70,70,1
11141,55-0,300,1,70,80,0
11142,55-0,300,1,70,80,1
11143,55-0,300,1,70,100,0
11144,55-0,300,1,70,100,1
11145,55-0,300,1,80,0,0
11146,55-0,300,1,80,0,1
11147,55-0,300,1,80,20,0
11148,55-0,300,1,80,20,1
11149,55-0,300,1,80,30,0
11150,55-0,300,1,80,30,1
11151,55-0,300,1,80,50,0
11152,55-0,300,1,80,50,1
11153,55-0,300,1,80,70,0
11154,55-0,300,1,80,70,1
11155,55-0,300,1,80,80,0
11156,55-0,300,1,80,80,1
11157,55-0,300,1,80,100,0
11158,55-0,300,1,80,100,1
11159,55-0,300,1,100,0,0
11160,55-0,300,1,100,0,1
11161,55-0,300,1,100,20,0
11162,55-0,300,1,100,20,1
11163,55-0,300,1,100,30,0
11164,55-0,300,1,100,30,1
11165,55-0,300,1,100,50,0
11166,55-0,300,1,100,50,1
11167,55-0,300,1,100,70,0
11168,55-0,300,1,100,70,1
11169,55-0,300,1,100,80,0
11170,55-0,300,1,100,80,1
11171,55-0,300,1,100,100,0
11172,55-0,300,1,100,100,1
11173,55-0,300,5,0,0,0
11174,55-0,300,5,0,0,1
11175,55-0,300,5,0,20,0
11176,55-0,300,5,0,20,1
11177,55-0,300,5,0,30,0
11178,55-0,300,5,0,30,1
11179,55-0,300,5,0,50,0
11180,55-0,300,5,0,50,1
11181,55-0,300,5,0,70,0
11182,55-0,300,5,0,70,1
11183,55-0,300,5,0,80,0
11184,55-0,300,5,0,80,1
11185,55-0,300,5,0,100,0
11186,55-0,300,5,0,100,1
11187,55-0,300,5,20,0,0
11188,55-0,300,5,20,0,1
11189,55-0,300,5,20,20,0
11190,55-0,300,5,20,20,1
11191,55-0,300,5,20,30,0
11192,55-0,300,5,20,30,1
11193,55-0,300,5,20,50,0
11194,55-0,300,5,20,50,1
11195,55-0,300,5,20,70,0
11196,55-0,300,5,20,70,1
11197,55-0,300,5,20,80,0
11198,55-0,300,5,20,80,1
11199,55-0,300,5,20,100,0
11200,55-0,300,5,20,100,1
11201,55-0,300,5,30,0,0
11202,55-0,300,5,30,0,1
11203,55-0,300,5,30,20,0
11204,55-0,300,5,30,20,1
11205,55-0,300,5,30,30,0
11206,55-0,300,5,30,30,1
11207,55-0,300,5,30,50,0
11208,55-0,300,5,30,50,1
11209,55-0,300,5,30,70,0
11210,55-0,300,5,30,70,1
11211,55-0,300,5,30,80,0
11212,55-0,300,5,30,80,1
11213,55-0,300,5,30,100,0
11214,55-0,300,5,30,100,1
11215,55-0,300,5,50,0,0
11216,55-0,300,5,50,0,1
11217,55-0,300,5,50,20,0
11218,55-0,300,5,50,20,1
11219,55-0,300,5,50,30,0
11220,55-0,300,5,50,30,1
11221,55-0,300,5,50,50,0
11222,55-0,300,5,50,50,1
11223,55-0,300,5,50,70,0
11224,55-0,300,5,50,70,1
11225,55-0,300,5,50,80,0
11226,55-0,300,5,50,80,1
11227,55-0,300,5,50,100,0
11228,55-0,300,5,50,100,1
11229,55-0,300,5,70,0,0
11230,55-0,300,5,70,0,1
11231,55-0,300,5,70,20,0
11232,55-0,300,5,70,20,1
11233,55-0,300,5,70,30,0
11234,55-0,300,5,70,30,1
11235,55-0,300,5,70,50,0
11236,55-0,300,5,70,50,1
11237,55-0,300,5,70,70,0
11238,55-0,300,5,70,70,1
11239,55-0,300,5,70,80,0
11240,55-0,300,5,70,80,1
11241,55-0,300,5,70,100,0
11242,55-0,300,5,70,100,1
11243,55-0,300,5,80,0,0
11244,55-0,300,5,80,0,1
11245,55-0,300,5,80,20,0
11246,55-0,300,5,80,20,1
11247,55-0,300,5,80,30,0
11248,55-0,300,5,80,30,1
11249,55-0,300,5,80,50,0
11250,55-0,300,5,80,50,1
11251,55-0,300,5,80,70,0
11252,55-0,300,5,80,70,1
11253,55-0,300,5,80,80,0
11254,55-0,300,5,80,80,1
11255,55-0,300,5,80,100,0
11256,55-0,300,5,80,100,1
11257,55-0,300,5,100,0,0
11258,55-0,300,5,100,0,1
11259,55-0,300,5,100,20,0
11260,55-0,300,5,100,20,1
11261,55-0,300,5,100,30,0
11262,55-0,300,5,100,30,1
11263,55-0,300,5,100,50,0
11264,55-0,300,5,100,50,1
11265,55-0,300,5,100,70,0
11266,55-0,300,5,100,70,1
11267,55-0,300,5,100,80,0
11268,55-0,300,5,100,80,1
11269,55-0,300,5,100,100,0
